"","agg_code","agg_desc","11","21","22","23","31","32","33","42","48","49","4X","51","52","53","54","55","56","61","62","71","72","81","S0"
"1","11","Agri, Forestry, Fishing",98129,128,0,1802,243446,30864,680,1509,92,0,2692,0,0,36,892,39,993,300,574,440,6960,88,2572
"2","21","Mining, Fossil Extraction",2367.70811796729,145952.916925029,36673.0454466764,10109.5800182139,1769.62216822261,548794.385755287,23968.0276861976,78.523182686302,3202.17618625583,16.833661255533,92.5857593573777,327.674857171748,18.364089219719,3905.16641247983,1089.05368016724,150.69465573715,284.527322453288,156.166691946003,400.35719702715,954.50022751403,494.855223272164,655.286121222013,16841
"3","22","Electricity, Water",4433,3396,2583,2337,9726,32156,18611,5013,4113,2296,11336,4132,1692,67322,3756,4445,2193,12741,10923,2611,8258,3895,27528
"4","23","Construction",9848.49606380033,10590.6624476783,40444.3365923435,3554.67057684264,6766.80660545938,23108.4912792345,19686.0697507989,9020.86992382622,21633.5479293989,2333.81222844313,27157.1747209412,25476.3828207859,23899.3146718778,403846.126349318,5533.41557599265,8169.36182675748,3947.83963275626,9319.87731623647,21637.7901239066,6194.70115532793,14589.1264441599,14181.3548501451,250278.771113968
"5","31","Food, Drink, Textile, Apparel",30867.9682303301,73.6942665673864,44.4280963018119,1489.4700918342,194307.78173244,16264.5260362373,12616.3793000745,3108.34614048151,650.368161938955,67.2949973890435,10836.9363117399,1061.18997269794,343.589377016629,2441.70548321963,1571.50980392157,163.007247455944,694.504839910648,8899.40382228841,21519.9333333333,5776.26363862001,85921.8332588732,3577.08170761976,44597.9544843436
"6","32","Bio, Chemical, Mineral Products",45709.7189429188,23223.069300026,24748.4707537197,141326.547834211,72660.2558750488,518296.871521244,143926.510634043,23967.4561377112,140391.182267416,14952.5266924739,23127.2184711374,31529.6927554023,11666.9463211289,23052.6931097322,36125.9067633751,7982.86138628024,23565.3537719295,4788.44184430768,91396.0823854898,5571.15330343896,29062.5472888731,16722.6036835953,209469.933735225
"7","33","Metal, Vehicles, Machinery",37643.9309954064,41277.392231876,31182.784076564,155274.864780084,44825.0075694292,98129.6445792148,961805.544756361,43393.823169942,64980.6436377807,8588.9992531201,49675.2037509631,111789.850472022,66409.483603155,67459.649357427,60478.9100008484,14882.320733128,40016.5366720372,11946.7531710747,93451.8334974267,7584.71682626349,27572.1669150894,43941.2358106609,229269.823608654
"8","42","Wholesale Trade",31592.8966585826,10938.9793350202,11061.1431142575,49725.9777135494,68017.3948525815,85524.559168197,152036.098644533,44787.6938960119,34351.4410050597,5646.21670685096,31976.0349631579,34364.7914792504,11872.7764476592,19892.0130925078,17663.657346855,3930.64721921323,11465.0890049905,4666.38344581936,49955.5352109866,4184.51059395063,26426.3021700717,11625.8554897842,59748.9651188284
"9","4X","Retail Trade",1324.1993764665,948.136602742928,815.015193318573,80612.4951675567,2248.03152269202,7532.45045297996,8434.69045447773,2586.60995730235,6166.93255001553,808.075903059085,10413.5106307494,2528.01613947817,5136.05912523714,15657.913010104,2852.84321316426,501.427640850365,2379.51609823268,1259.59561739787,1839.38204084126,2105.10134422733,7091.85840033426,5678.96389976057,580
"10","48","Transport",12923.0650467668,11611.2648887907,16506.1560742914,20373.8566131122,36461.4199237564,57991.1166046885,48983.3227182311,25796.8138956142,59187.1004318946,9837.64170575003,26067.7359194375,14052.7363242386,16929.1635516423,9735.62165237221,28188.5025424792,1758.63844467227,11469.7026543996,3429.43447489057,16013.5059761087,4958.03279724134,8334.70313395471,4505.27116656756,60947.8067442809
"11","49","Delivery, Warehousing",1093,155,579,26,1169,3248,5905,46778,43208,12232,49723,7546,7934,2472,9904,372,4622,1185,8208,1187,5788,2897,6415
"12","51","Information Industries",634.919137721828,2146.55019467675,2536.96384263973,4696.03557567629,4293.63062698512,8908.7987155067,17959.453512848,20205.6290225894,5307.71651916432,1504.67552825963,24414.417946229,277988.495404188,52637.4997461914,21694.6731944671,41156.1477181253,18628.4852059674,22103.3190323956,5627.04797165209,26303.0065812351,9166.21190658218,6799.57734148803,9755.13040378328,80287.7735402982
"13","52","Finance, Insurance",12271,6018,5361,6217,6007,9003,18974,36548,22638,4536,29687,11286,572365,96555.1228771229,40164,20282,17293,4166,103057,7223,13068,26963,57556
"14","53","Housing, Real Estate",7803,9468,3430,23874,7202,16650,24397,63483,31724,14338,121225,48644,31478,258560.356643357,83278,42249,23046,40195,141394,22791,47046,50564,70181
"15","54","Science, Prof. Services",6522.59349383966,18990.9962552705,15748.9934022308,32933.1722057617,24188.8557288446,111492.647166645,199617.972293233,110708.104597661,21577.5234052968,6828.51762078518,99819.3562472284,161974.62356844,132149.11773875,93116.0851672107,260080.790528046,121828.917466695,60844.450603651,18894.7729606233,117162.363777551,22000.3874783866,36555.1562680436,30377.5717170063,337427.876534604
"16","55","Management",0,11919,4,2311,38557,95150,92493,65653,6739,1277,44984,7443,26949,6462,23282,6,21400,2396,38076,3824,48941,6023,0
"17","56","Admin, Support, Waste Services",1015,3460,6411,6660,9477,19456,28327,39618,22314,7243,27342,24363,33235,174430,78861,11430,42015,5704,70261,7345,14101,11790,78883
"18","61","Education",482,0,115,18,0,81,0,1146,60,0,9266,867,50,0,148,0,328,2957,230,1717,0,2340,13442
"19","62","Healthcare, Social assistance",0,0,0,0,0,0,0,0,0,0,2,0,0,0,227,0,50,0,25329,59,0,45,21733
"20","71","Arts, Entertainment, Recreation",214,30,312,258,413,832,1103,1691,541,57,1703,25369.9290271121,3236,1896,6448.67840301792,4364,2734,1082,2022,17788.1218837755,2679,1171,5317
"21","72","Accommodation, Restaurants",329,1023,1834,1988,3112,6608,9017,6719,2164,732,4220,8995,26572,14843,30817,5527,14105,2982,23547,911,7500,2614,25054
"22","81","Repair, Personal services",1032,660,704,4813,2922,7082,7050,18083,2896,2713,12067,12467,10618,18729,13340,7786,10779,3058,28430,3415,7896,6555,25308
