"","dig_code","dig_desc","11","21","22","23","31","32","33","42","48","49","4X","51","52","53","54","55","56","61","62","71","72","81","S0"
"1","1111A0","Oilseed farming",2354,0,0,0,21888,573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-323
"2","1111B0","Grain farming",17138,0,0,0,45600,17700,0,1163,0,0,930,0,0,0,146,6,0,19,0,0,10,0,149
"3","111200","Vegetable and melon farming",652,0,0,0,2220,0,0,0,65,0,31,0,0,0,0,0,0,52,0,1,333,10,230
"4","111300","Fruit and tree nut farming",148,0,0,0,16341,0,0,0,15,0,0,0,0,0,1,0,0,9,0,0,17,2,40
"5","111400","Greenhouse, nursery, and floriculture production",3276,0,0,289,817,502,429,48,0,0,1391,0,1,5,154,0,1031,2,0,41,0,44,2084
"6","111900","Other crop farming",1514,26,0,356,9096,418,0,0,0,0,26,0,0,0,16,0,8,0,0,3,0,0,48
"7","112120","Dairy cattle and milk production",3,0,0,0,36133,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,13
"8","1121A0","Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",24985,0,0,0,53292,0,0,383,0,0,0,0,0,0,240,12,0,0,0,0,0,0,0
"9","112300","Poultry and egg production",3844,0,0,0,27441,0,0,18,0,0,148,0,0,0,7,0,0,41,0,0,63,1,327
"10","112A00","Animal production, except cattle and poultry and eggs",6230,0,0,0,24708,0,7,154,34,0,1,0,0,0,832,42,8,1,0,282,807,0,77
"11","113000","Forestry and logging",2430,70,0,0,408,16067,280,0,0,0,2,0,0,0,17,0,1,2,0,0,0,0,145
"12","114000","Fishing, hunting and trapping",0,0,0,0,5963,49,0,0,3,0,657,0,0,0,17,0,0,52,0,141,3329,137,386
"13","115000","Support activities for agriculture and forestry",24421,0,0,0,0,0,0,0,0,0,0,0,0,0,186,10,0,0,0,0,0,0,2877
"14","211000","Oil and gas extraction",0,30759,24886,0,0,546125,29,25,57,3,19,3,0,0,10,28,6,4,53,7,55,13,17808
"15","212100","Coal mining",569,3848,10325,0,1350,4620,4802,15,0,3,0,0,0,0,80,40,3,13,67,9,397,14,8683
"16","212230","Copper, nickel, lead, and zinc mining",0,299,0,0,0,706,6749,0,0,0,0,396,0,0,205,1,403,218,25,656,62,680,0
"17","2122A0","Iron, gold, silver, and other metal ore mining",3.92849425400255,729.36764561438,52.1984088007071,6.09370395835378,21.9114035949317,2070.21883901385,9057.14432162482,18.5504370886946,4.5557037118087,0.941595178280675,9.96071112857281,2.81347608289951,2.13927904920931,11.5521068657303,141.580100186622,1.66123170611924,6.35301050977309,0.194479913564482,0.77791965425793,1.65956192908358,5.73067478636675,1.47804734309007,0
"18","212310","Stone mining and quarrying",603,968,78,8765,0,1488,17,0,111,0,0,4,0,2,134,1,0,0,0,0,0,0,191
"19","2123A0","Other nonmetallic mineral mining and quarrying",1025,346,327,2005,141,8166,377,0,0,0,0,43,0,5,245,5,0,0,13,0,0,0,826
"20","213111","Drilling oil and gas wells",0,35980.2501393741,21.1395998729756,13.0864189689849,0,6.03988567799301,1.66537170835792,0,147.641649906496,0,0,0,0,0,7.38208249532479,0,0,0,0,0,0,0,0
"21","21311A","Other support activities for mining",0,92272.8130991016,190.31557847062,37.7557622037005,0,91.2317069330902,27.5238079177867,13.4021190436567,491.196477380122,2.35147719554693,13.9256393187995,0,7.95750818217117,40.1016530759415,72.035208235246,2.20940811005714,5.5493149165141,0,0,0,0.209408110057136,0.418816220114272,0
"22","221100","Electric power generation, transmission, and distribution",1630,6875,15843,3073,7974,30213,19232,14954,2180,12196,28186,5861,3459,46192,4677,7781,1995,3422,14003,2749,22975,3368,7274
"23","221200","Natural gas distribution",1309,1083,191,266,2371,11185,3048,319,1001,307,347,66,1347,12385,84,186,177,1731,883,99,729,498,9748
"24","221300","Water, sewage and other systems",1593,1874,10482,492,608,1607,895,569,72,274,807,994,739,312,217,47,489,1968,1003,211,1300,541,7073
"25","233210","Health care structures",0,0,0,0,0,0,1,1,0,0,3,0,1050,2039,109,51,70,50,15074,3,2,74,4993.30505907301
"26","233262","Educational and vocational structures",0,0,0,0,0,0,0,0,2,0,4,45,0,2,66,2,1,7598,201,445,2,463,39853.0899727355
"27","230301","Nonresidential maintenance and repair",1707,5336,7362,206,1227,11633,3112,2192,5485,1661,3522,2595,5295,49883,880,501,403,697,1715,555,2371,3851,63980
"28","230302","Residential maintenance and repair",0,0,0,0,0,0,0,0,0,0,0,0,0,64115,0,0,0,0,0,0,0,0,9036
"29","2332A0","Office and commercial structures",184,622,715,1150,457,881,1805.22793455068,4659,1198.00629722922,1135.31370277078,15970,3641,12828,14709,2828,5563,1260,389,2413,534,2962,1638,8544.32141654652
"30","233412","Multifamily residential structures",0,0,0,0,0,0,0,0,0,0,0,0,0,24769.06,0,0,0,0,0,0,0,0,5543.76554855816
"31","2334A0","Other residential structures",0,0,0,0,0,0,0,0,0,0,0,0,0,99607,0,0,0,0,0,0,0,0,7991.87258126472
"32","233230","Manufacturing structures",62,3555,221,387,4457,9777,14852.7904884779,1031,523.541994647355,81.4580053526448,257,1541,1225,3632,1008,907,144,1,70,45,60,228,1008.71287128713
"33","2332D0","Other nonresidential structures",5926,94,929,234,7,15,9.01341741707596,1,157.750236146096,10.2497638539043,461,1447,464,6834,27,11,1256,326,400,4447,8687,6465,39927.5414109792
"34","233240","Power and communication structures",294,1350,31956,407,1,118,26.5821515201119,39,3458.66782115869,82.3321788413098,9,15027,37,64,58,78,51,21,50,5,0,14,7711.70925863993
"35","233411","Single-family residential structures",0,0,0,0,0,0,0,0,0,0,0,0,0,114613.94,0,0,0,0,0,0,0,0,837.620590055705
